Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range;User events
0,00244140625;6,12726298453015;3,9642333984375E-08;0,0027130126953125;1;1;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,0048828125;6,24933298422195;5,0506591796875E-08;0,0051422119140625;1;2;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,00732421875;6,37140298391375;6,1126708984375E-08;0,007586669921875;1;3;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,009765625;6,49347298360556;7,2174072265625E-08;0,010003662109375;1;4;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,01220703125;6,61554298329736;8,4808349609375E-08;0,012457275390625;1;5;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,0146484375;6,73761298298916;9,92431640625E-08;0,01488037109375;1;6;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,01708984375;6,85968298268097;1,15386962890625E-07;0,017303466796875;1;7;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,01953125;6,98175298237277;1,3397216796875E-07;0,0197540283203125;1;8;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,02197265625;7,10382298206457;1,5545654296875E-07;0,0221832275390625;1;9;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,0244140625;7,22589298175637;1,80084228515625E-07;0,024627685546875;1;10;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,02685546875;7,34796298144818;2,086181640625E-07;0,027069091796875;1;11;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,029296875;7,47003298113998;2,41119384765625E-07;0,0294891357421875;1;12;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,03173828125;7,59210298083178;2,786865234375E-07;0,031915283203125;1;13;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,0341796875;7,71417298052359;3,21380615234375E-07;0,03433837890625;1;14;0,000281210087239742;-3,98766994476319E-05;100 nA;
0,03662109375;7,83624298021539;3,69110107421875E-07;0,0368133544921875;1;15;0,000281210087239742;-3,98766994476319E-05;1 µA;
0,0390625;7,95831297990719;4,24041748046875E-07;0,039251708984375;1;16;0,000281210087239742;-3,98766994476319E-05;1 µA;
0,04150390625;8,08038297959899;4,8583984375E-07;0,0416839599609375;1;17;0,000281210087239742;-3,98766994476319E-05;1 µA;
0,0439453125;8,2024529792908;5,5572509765625E-07;0,044134521484375;1;18;0,000281210087239742;-3,98766994476319E-05;1 µA;
