Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range;User events
0,00244140625;6,53841398349209;9,43603515625E-08;0,00270690917968749;1;1;0,00141817957907915;-0,000197542935609817;100 nA;
0,0048828125;6,78255498287569;1,18927001953125E-07;0,0051910400390625;1;2;0,00141817957907915;-0,000197542935609817;100 nA;
0,00732421875;7,0266959822593;1,44287109375E-07;0,00755920410156249;1;3;0,00141817957907915;-0,000197542935609817;100 nA;
0,009765625;7,2708369816429;1,7071533203125E-07;0,0099334716796875;1;4;0,00141817957907915;-0,000197542935609817;100 nA;
0,01220703125;7,5149779810265;1,99981689453125E-07;0,0124359130859375;1;5;0,00141817957907915;-0,000197542935609817;100 nA;
0,0146484375;7,75911898041011;2,32879638671875E-07;0,0148681640625;1;6;0,00141817957907915;-0,000197542935609817;100 nA;
0,01708984375;8,00325997979371;2,7056884765625E-07;0,0172607421875;1;7;0,00141817957907915;-0,000197542935609817;100 nA;
0,01953125;8,24740097917731;3,135986328125E-07;0,0197113037109375;1;8;0,00141817957907915;-0,000197542935609817;100 nA;
0,02197265625;8,49154197856092;3,6041259765625E-07;0,0221710205078125;1;9;0,00141817957907915;-0,000197542935609817;1 µA;
0,0244140625;8,73568297794452;4,1778564453125E-07;0,024530029296875;1;10;0,00141817957907915;-0,000197542935609817;1 µA;
0,02685546875;8,97982397732812;4,8431396484375E-07;0,0270477294921875;1;11;0,00141817957907915;-0,000197542935609817;1 µA;
0,029296875;9,22396497671173;5,584716796875E-07;0,0294891357421875;1;12;0,00141817957907915;-0,000197542935609817;1 µA;
0,03173828125;9,46810597609533;6,4453125E-07;0,0318756103515625;1;13;0,00141817957907915;-0,000197542935609817;1 µA;
0,0341796875;9,71224697547893;7,43408203125E-07;0,034332275390625;1;14;0,00141817957907915;-0,000197542935609817;1 µA;
0,03662109375;9,95638797486254;8,5540771484375E-07;0,036822509765625;1;15;0,00141817957907915;-0,000197542935609817;1 µA;
0,0390625;10,2005289742461;9,820556640625E-07;0,0392242431640625;1;16;0,00141817957907915;-0,000197542935609817;1 µA;
0,04150390625;10,4446699736297;1,12579345703125E-06;0,0416351318359375;1;17;0,00141817957907915;-0,000197542935609817;1 µA;
0,0439453125;10,6888109730133;1,28692626953125E-06;0,044097900390625;1;18;0,00141817957907915;-0,000197542935609817;1 µA;
0,04638671875;10,9329519723969;1,46759033203125E-06;0,0465362548828125;1;19;0,00141817957907915;-0,000197542935609817;1 µA;
0,048828125;11,1770929717806;1,66656494140625E-06;0,04892578125;1;20;0,00141817957907915;-0,000197542935609817;1 µA;
0,05126953125;11,4212339711642;1,8878173828125E-06;0,05108642578125;1;21;0,00141817957907915;-0,000197542935609817;1 µA;
0,0537109375;11,6653749705478;2,13165283203125E-06;0,053466796875;1;22;0,00141817957907915;-0,000197542935609817;1 µA;
0,05615234375;11,9095159699314;2,3974609375E-06;0,055877685546875;1;23;0,00141817957907915;-0,000197542935609817;1 µA;
0,05859375;12,153656969315;2,68341064453125E-06;0,05828857421875;1;24;0,00141817957907915;-0,000197542935609817;1 µA;
0,06103515625;12,3977979686986;2,99224853515625E-06;0,060577392578125;1;25;0,00141817957907915;-0,000197542935609817;1 µA;
0,0634765625;12,6419389680822;3,3233642578125E-06;0,06292724609375;1;26;0,00141817957907915;-0,000197542935609817;1 µA;
