Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range;User events
0,00244140625;6,42127298378784;-3,826904296875E-07;0,00274047851562501;1;1;0,000475190639495849;-0,000275592386722565;1 µA;
0,0048828125;6,54334298347965;-3,64990234375E-07;0,00516357421874999;1;2;0,000475190639495849;-0,000275592386722565;1 µA;
0,00732421875;6,66541298317145;-3,515625E-07;0,00755920410156249;1;3;0,000475190639495849;-0,000275592386722565;1 µA;
0,009765625;6,78748298286325;-3,39385986328125E-07;0,0100341796875;1;4;0,000475190639495849;-0,000275592386722565;1 µA;
0,01220703125;6,90955298255506;-3,271484375E-07;0,012469482421875;1;5;0,000475190639495849;-0,000275592386722565;1 µA;
0,0146484375;7,03162298224686;-3,1634521484375E-07;0,0148284912109375;1;6;0,000475190639495849;-0,000275592386722565;1 µA;
0,01708984375;7,15369298193866;-3,06060791015625E-07;0,01737060546875;1;7;0,000475190639495849;-0,000275592386722565;1 µA;
0,01953125;7,27576298163046;-2,96234130859375E-07;0,019757080078125;1;8;0,000475190639495849;-0,000275592386722565;1 µA;
0,02197265625;7,39783298132227;-2,87384033203125E-07;0,0221893310546875;1;9;0,000475190639495849;-0,000275592386722565;1 µA;
0,0244140625;7,51990298101407;-2,78350830078125E-07;0,024676513671875;1;10;0,000475190639495849;-0,000275592386722565;1 µA;
0,02685546875;7,64197298070587;-2,7008056640625E-07;0,0270782470703125;1;11;0,000475190639495849;-0,000275592386722565;1 µA;
0,029296875;7,76404298039768;-2,6190185546875E-07;0,029498291015625;1;12;0,000475190639495849;-0,000275592386722565;1 µA;
0,03173828125;7,88611298008948;-2,54364013671875E-07;0,031915283203125;1;13;0,000475190639495849;-0,000275592386722565;1 µA;
0,0341796875;8,00818297978128;-2,467041015625E-07;0,034381103515625;1;14;0,000475190639495849;-0,000275592386722565;1 µA;
0,03662109375;8,13025297947308;-2,39013671875E-07;0,036822509765625;1;15;0,000475190639495849;-0,000275592386722565;1 µA;
0,0390625;8,25232297916489;-2,31689453125E-07;0,0392486572265625;1;16;0,000475190639495849;-0,000275592386722565;1 µA;
0,04150390625;8,37439297885669;-2,24578857421875E-07;0,0417022705078125;1;17;0,000475190639495849;-0,000275592386722565;1 µA;
0,0439453125;8,49646297854849;-2,1759033203125E-07;0,0441375732421875;1;18;0,000475190639495849;-0,000275592386722565;1 µA;
0,04638671875;8,6185329782403;-2,100830078125E-07;0,0465728759765625;1;19;0,000475190639495849;-0,000275592386722565;1 µA;
0,048828125;8,7406029779321;-2,03704833984375E-07;0,04896240234375;1;20;0,000475190639495849;-0,000275592386722565;1 µA;
0,05126953125;8,8626729776239;-1,96502685546875E-07;0,051483154296875;1;21;0,000475190639495849;-0,000275592386722565;1 µA;
0,0537109375;8,9847429773157;-1,89727783203125E-07;0,05389404296875;1;22;0,000475190639495849;-0,000275592386722565;1 µA;
0,05615234375;9,10681297700751;-1,82891845703125E-07;0,05633544921875;1;23;0,000475190639495849;-0,000275592386722565;1 µA;
0,05859375;9,22888297669931;-1,75567626953125E-07;0,058807373046875;1;24;0,000475190639495849;-0,000275592386722565;1 µA;
0,06103515625;9,35095297639111;-1,68182373046875E-07;0,06121826171875;1;25;0,000475190639495849;-0,000275592386722565;1 µA;
0,0634765625;9,47302297608292;-1,611328125E-07;0,06365966796875;1;26;0,000475190639495849;-0,000275592386722565;1 µA;
0,06591796875;9,59509297577472;-1,53045654296875E-07;0,066070556640625;1;27;0,000475190639495849;-0,000275592386722565;1 µA;
0,068359375;9,71716297546652;-1,4520263671875E-07;0,068511962890625;1;28;0,000475190639495849;-0,000275592386722565;1 µA;
0,07080078125;9,83923297515832;-1,37054443359375E-07;0,070953369140625;1;29;0,000475190639495849;-0,000275592386722565;1 µA;
0,0732421875;9,96130297485013;-1,27349853515625E-07;0,0733642578125;1;30;0,000475190639495849;-0,000275592386722565;1 µA;
0,07568359375;10,0833729745419;-1,18865966796875E-07;0,0758056640625;1;31;0,000475190639495849;-0,000275592386722565;1 µA;
0,078125;10,2054429742337;-1,08428955078125E-07;0,078277587890625;1;32;0,000475190639495849;-0,000275592386722565;1 µA;
0,08056640625;10,3275129739255;-9,747314453125E-08;0,080657958984375;1;33;0,000475190639495849;-0,000275592386722565;1 µA;
0,0830078125;10,4495829736173;-8,5784912109375E-08;0,08306884765625;1;34;0,000475190639495849;-0,000275592386722565;1 µA;
0,08544921875;10,5716529733091;-7,32421875E-08;0,085601806640625;1;35;0,000475190639495849;-0,000275592386722565;1 µA;
0,087890625;10,6937229730009;-5,9112548828125E-08;0,0880126953125;1;36;0,000475190639495849;-0,000275592386722565;1 µA;
0,09033203125;10,8157929726927;-4,3701171875E-08;0,090423583984375;1;37;0,000475190639495849;-0,000275592386722565;1 µA;
0,0927734375;10,9378629723846;-2,557373046875E-08;0,093017578125;1;38;0,000475190639495849;-0,000275592386722565;100 nA;
0,09521484375;11,0599329720764;-6,866455078125E-09;0,095306396484375;1;39;0,000475190639495849;-0,000275592386722565;100 nA;
0,09765625;11,1820029717682;1,33056640625E-08;0,09765625;1;40;0,000475190639495849;-0,000275592386722565;100 nA;
0,10009765625;11,30407297146;3,6346435546875E-08;0,10009765625;1;41;0,000475190639495849;-0,000275592386722565;100 nA;
0,1025390625;11,4261429711518;6,3751220703125E-08;0,10247802734375;1;42;0,000475190639495849;-0,000275592386722565;100 nA;
0,10498046875;11,5482129708436;9,24072265625E-08;0,104949951171875;1;43;0,000475190639495849;-0,000275592386722565;100 nA;
0,107421875;11,6702829705354;1,23931884765625E-07;0,107330322265625;1;44;0,000475190639495849;-0,000275592386722565;100 nA;
0,10986328125;11,7923529702272;1,6143798828125E-07;0,10968017578125;1;45;0,000475190639495849;-0,000275592386722565;100 nA;
0,1123046875;11,914422969919;2,0233154296875E-07;0,112060546875;1;46;0,000475190639495849;-0,000275592386722565;100 nA;
0,11474609375;12,0364929696108;2,49176025390625E-07;0,1143798828125;1;47;0,000475190639495849;-0,000275592386722565;100 nA;
0,1171875;12,1585629693026;3,00750732421875E-07;0,116546630859375;1;48;0,000475190639495849;-0,000275592386722565;100 nA;
0,11962890625;12,2806329689944;3,57666015625E-07;0,119598388671875;1;49;0,000475190639495849;-0,000275592386722565;1 µA;
0,1220703125;12,4027029686862;4,229736328125E-07;0,122039794921875;1;50;0,000475190639495849;-0,000275592386722565;1 µA;
0,12451171875;12,524772968378;4,9713134765625E-07;0,12445068359375;1;51;0,000475190639495849;-0,000275592386722565;1 µA;
0,126953125;12,6468429680698;5,7861328125E-07;0,12689208984375;1;52;0,000475190639495849;-0,000275592386722565;1 µA;
0,12939453125;12,7689129677616;6,707763671875E-07;0,12933349609375;1;53;0,000475190639495849;-0,000275592386722565;1 µA;
0,1318359375;12,8909829674534;7,7301025390625E-07;0,131744384765625;1;54;0,000475190639495849;-0,000275592386722565;1 µA;
0,13427734375;13,0130529671452;8,868408203125E-07;0,134124755859375;1;55;0,000475190639495849;-0,000275592386722565;1 µA;
