Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range;Overload;User events
0,00244140625;5,86578298519032;1,09039306640625E-07;0,002227783203125;1;1;0,00100914612859488;-0,000152654349803925;100 nA;;
0,0048828125;5,91461098506704;7,794189453125E-08;0,005169677734375;1;2;0,00100914612859488;-0,000152654349803925;100 nA;;
0,00732421875;5,96343898494376;1,7413330078125E-07;0,00760498046874999;1;3;0,00100914612859488;-0,000152654349803925;100 nA;;
0,009765625;6,01226698482049;1,5911865234375E-07;0,0095672607421875;1;4;0,00100914612859488;-0,000152654349803925;100 nA;;
0,01220703125;6,06109498469721;2,20001220703125E-07;0,01204833984375;1;5;0,00100914612859488;-0,000152654349803925;100 nA;;
0,0146484375;6,10992298457393;2,6275634765625E-07;0,0149932861328125;1;6;0,00100914612859488;-0,000152654349803925;100 nA;;
0,01708984375;6,15875098445065;2,7667236328125E-07;0,0173736572265625;1;7;0,00100914612859488;-0,000152654349803925;100 nA;;
0,01953125;6,20757898432737;3,81805419921875E-07;0,0192962646484375;1;8;0,00100914612859488;-0,000152654349803925;100 nA;Current overload;
0,02197265625;6,25640698420409;3,6346435546875E-07;0,0218841552734375;1;9;0,00100914612859488;-0,000152654349803925;1 µA;;
0,0244140625;6,30523498408081;5,120849609375E-07;0,02476806640625;1;10;0,00100914612859488;-0,000152654349803925;1 µA;;
0,02685546875;6,35406298395753;5,059814453125E-07;0,026995849609375;1;11;0,00100914612859488;-0,000152654349803925;1 µA;;
0,029296875;6,40289098383425;6,658935546875E-07;0,029058837890625;1;12;0,00100914612859488;-0,000152654349803925;1 µA;;
0,03173828125;6,45171898371098;7,3394775390625E-07;0,0318267822265625;1;13;0,00100914612859488;-0,000152654349803925;1 µA;;
0,0341796875;6,5005469835877;8,5235595703125E-07;0,034442138671875;1;14;0,00100914612859488;-0,000152654349803925;1 µA;;
0,03662109375;6,54937498346442;1,05804443359375E-06;0,0367462158203125;1;15;0,00100914612859488;-0,000152654349803925;1 µA;;
0,0390625;6,59820298334114;1,1328125E-06;0,03896484375;1;16;0,00100914612859488;-0,000152654349803925;1 µA;;
0,04150390625;6,64703098321786;1,483154296875E-06;0,0415130615234375;1;17;0,00100914612859488;-0,000152654349803925;1 µA;;
0,0439453125;6,69585898309458;1,57135009765625E-06;0,0440887451171875;1;18;0,00100914612859488;-0,000152654349803925;1 µA;;
0,04638671875;6,7446869829713;2,01629638671875E-06;0,046441650390625;1;19;0,00100914612859488;-0,000152654349803925;1 µA;;
0,048828125;6,79351498284802;2,24945068359375E-06;0,0486480712890625;1;20;0,00100914612859488;-0,000152654349803925;1 µA;;
0,05126953125;6,84234298272474;2,7105712890625E-06;0,050689697265625;1;21;0,00100914612859488;-0,000152654349803925;1 µA;;
0,0537109375;6,89117098260147;3,2415771484375E-06;0,052947998046875;1;22;0,00100914612859488;-0,000152654349803925;1 µA;;
0,05615234375;6,93999898247819;3,662109375E-06;0,05621337890625;1;23;0,00100914612859488;-0,000152654349803925;10 µA;;
0,05859375;6,98882698235491;4,5623779296875E-06;0,05859375;1;24;0,00100914612859488;-0,000152654349803925;10 µA;;
0,06103515625;7,03765498223163;5,0384521484375E-06;0,060821533203125;1;25;0,00100914612859488;-0,000152654349803925;10 µA;;
0,0634765625;7,08648298210835;6,256103515625E-06;0,0633544921875;1;26;0,00100914612859488;-0,000152654349803925;10 µA;;
0,06591796875;7,13531098198507;7,0037841796875E-06;0,065887451171875;1;27;0,00100914612859488;-0,000152654349803925;10 µA;;
0,068359375;7,18413898186179;8,3770751953125E-06;0,068206787109375;1;28;0,00100914612859488;-0,000152654349803925;10 µA;;
0,07080078125;7,23296698173851;9,66796875E-06;0,070404052734375;1;29;0,00100914612859488;-0,000152654349803925;10 µA;;
0,0732421875;7,28179498161523;1,10931396484375E-05;0,0731201171875;1;30;0,00100914612859488;-0,000152654349803925;10 µA;;
0,07568359375;7,33062298149196;1,30828857421875E-05;0,0755615234375;1;31;0,00100914612859488;-0,000152654349803925;10 µA;;
0,078125;7,37945098136868;1,45660400390625E-05;0,077850341796875;1;32;0,00100914612859488;-0,000152654349803925;10 µA;;
0,08056640625;7,4282789812454;1,7169189453125E-05;0,0802001953125;1;33;0,00100914612859488;-0,000152654349803925;10 µA;;
0,0830078125;7,47710698112212;1,89788818359375E-05;0,0826416015625;1;34;0,00100914612859488;-0,000152654349803925;10 µA;;
0,08544921875;7,52593498099884;2,19268798828125E-05;0,08514404296875;1;35;0,00100914612859488;-0,000152654349803925;10 µA;;
0,087890625;7,57476298087556;2,43255615234375E-05;0,087432861328125;1;36;0,00100914612859488;-0,000152654349803925;10 µA;;
0,09033203125;7,62359098075228;2,7337646484375E-05;0,089752197265625;1;37;0,00100914612859488;-0,000152654349803925;10 µA;;
0,0927734375;7,672418980629;3,05511474609375E-05;0,092193603515625;1;38;0,00100914612859488;-0,000152654349803925;10 µA;;
0,09521484375;7,72124698050573;3,35205078125E-05;0,09521484375;1;39;0,00100914612859488;-0,000152654349803925;100 µA;;
0,09765625;7,77007498038245;3,74420166015625E-05;0,09747314453125;1;40;0,00100914612859488;-0,000152654349803925;100 µA;;
0,10009765625;7,81890298025917;4,04052734375E-05;0,099945068359375;1;41;0,00100914612859488;-0,000152654349803925;100 µA;;
0,1025390625;7,86773098013589;4,47357177734375E-05;0,102447509765625;1;42;0,00100914612859488;-0,000152654349803925;100 µA;;
0,10498046875;7,91655898001261;4,798583984375E-05;0,104949951171875;1;43;0,00100914612859488;-0,000152654349803925;100 µA;;
0,107421875;7,96538697988933;5,2276611328125E-05;0,10723876953125;1;44;0,00100914612859488;-0,000152654349803925;100 µA;;
0,10986328125;8,01421497976605;5,6060791015625E-05;0,109588623046875;1;45;0,00100914612859488;-0,000152654349803925;100 µA;;
0,1123046875;8,06304297964277;6,005859375E-05;0,11236572265625;1;46;0,00100914612859488;-0,000152654349803925;100 µA;;
0,11474609375;8,11187097951949;6,4361572265625E-05;0,114593505859375;1;47;0,00100914612859488;-0,000152654349803925;100 µA;;
0,1171875;8,16069897939622;6,793212890625E-05;0,11688232421875;1;48;0,00100914612859488;-0,000152654349803925;100 µA;;
0,11962890625;8,20952697927294;7,26318359375E-05;0,11956787109375;1;49;0,00100914612859488;-0,000152654349803925;100 µA;;
0,1220703125;8,25835497914966;7,598876953125E-05;0,121978759765625;1;50;0,00100914612859488;-0,000152654349803925;100 µA;;
0,12451171875;8,30718297902638;8,0596923828125E-05;0,12432861328125;1;51;0,00100914612859488;-0,000152654349803925;100 µA;;
0,126953125;8,3560109789031;8,392333984375E-05;0,126739501953125;1;52;0,00100914612859488;-0,000152654349803925;100 µA;;
0,12939453125;8,40483897877982;8,8104248046875E-05;0,129241943359375;1;53;0,00100914612859488;-0,000152654349803925;100 µA;;
0,1318359375;8,45366697865654;9,16748046875E-05;0,131805419921875;1;54;0,00100914612859488;-0,000152654349803925;100 µA;;
0,13427734375;8,50249497853326;9,50927734375E-05;0,134124755859375;1;55;0,00100914612859488;-0,000152654349803925;100 µA;;
0,13671875;8,55132297840998;9,8785400390625E-05;0,136474609375;1;56;0,00100914612859488;-0,000152654349803925;100 µA;;
0,13916015625;8,60015097828671;0,000101470947265625;0,1390380859375;1;57;0,00100914612859488;-0,000152654349803925;100 µA;;
0,1416015625;8,64897897816343;0,0001051025390625;0,141632080078125;1;58;0,00100914612859488;-0,000152654349803925;100 µA;;
0,14404296875;8,69780697804015;0,00010723876953125;0,14398193359375;1;59;0,00100914612859488;-0,000152654349803925;100 µA;;
0,146484375;8,74663497791687;0,00011029052734375;0,14630126953125;1;60;0,00100914612859488;-0,000152654349803925;100 µA;;
0,14892578125;8,79546297779359;0,000112091064453125;0,148773193359375;1;61;0,00100914612859488;-0,000152654349803925;100 µA;;
0,1513671875;8,84429097767031;0,000114349365234375;0,15130615234375;1;62;0,00100914612859488;-0,000152654349803925;100 µA;;
0,15380859375;8,89311897754703;0,000115997314453125;0,1536865234375;1;63;0,00100914612859488;-0,000152654349803925;100 µA;;
0,15625;8,94194697742375;0,0001171875;0,1561279296875;1;64;0,00100914612859488;-0,000152654349803925;100 µA;;
0,15869140625;8,99077497730048;0,00011865234375;0,15863037109375;1;65;0,00100914612859488;-0,000152654349803925;100 µA;;
0,1611328125;9,0396029771772;0,000118927001953125;0,16107177734375;1;66;0,00100914612859488;-0,000152654349803925;100 µA;;
0,16357421875;9,08843097705392;0,0001199951171875;0,163421630859375;1;67;0,00100914612859488;-0,000152654349803925;100 µA;;
0,166015625;9,13725897693064;0,00011956787109375;0,16583251953125;1;68;0,00100914612859488;-0,000152654349803925;100 µA;;
0,16845703125;9,18608697680736;0,000120025634765625;0,168365478515625;1;69;0,00100914612859488;-0,000152654349803925;100 µA;;
0,1708984375;9,23491497668408;0,00011932373046875;0,170745849609375;1;70;0,00100914612859488;-0,000152654349803925;100 µA;;
0,17333984375;9,2837429765608;0,000118988037109375;0,17315673828125;1;71;0,00100914612859488;-0,000152654349803925;100 µA;;
0,17578125;9,33257097643752;0,00011822509765625;0,175537109375;1;72;0,00100914612859488;-0,000152654349803925;100 µA;;
0,17822265625;9,38139897631424;0,0001171875;0,178070068359375;1;73;0,00100914612859488;-0,000152654349803925;100 µA;;
0,1806640625;9,43022697619097;0,00011651611328125;0,1805419921875;1;74;0,00100914612859488;-0,000152654349803925;100 µA;;
0,18310546875;9,47905497606769;0,000115020751953125;0,18280029296875;1;75;0,00100914612859488;-0,000152654349803925;100 µA;;
0,185546875;9,52788297594441;0,000114288330078125;0,185333251953125;1;76;0,00100914612859488;-0,000152654349803925;100 µA;;
0,18798828125;9,57671097582113;0,000112701416015625;0,1878662109375;1;77;0,00100914612859488;-0,000152654349803925;100 µA;;
0,1904296875;9,62553897569785;0,00011181640625;0,190277099609375;1;78;0,00100914612859488;-0,000152654349803925;100 µA;;
0,19287109375;9,67436697557457;0,0001103515625;0,192718505859375;1;79;0,00100914612859488;-0,000152654349803925;100 µA;;
0,1953125;9,72319497545129;0,0001092529296875;0,19512939453125;1;80;0,00100914612859488;-0,000152654349803925;100 µA;;
0,19775390625;9,77202297532801;0,000108062744140625;0,19769287109375;1;81;0,00100914612859488;-0,000152654349803925;100 µA;;
0,2001953125;9,82085097520473;0,0001068115234375;0,200103759765625;1;82;0,00100914612859488;-0,000152654349803925;100 µA;;
0,20263671875;9,86967897508146;0,0001058349609375;0,20245361328125;1;83;0,00100914612859488;-0,000152654349803925;100 µA;;
0,205078125;9,91850697495818;0,0001044921875;0,204864501953125;1;84;0,00100914612859488;-0,000152654349803925;100 µA;;
0,20751953125;9,9673349748349;0,000103668212890625;0,207427978515625;1;85;0,00100914612859488;-0,000152654349803925;100 µA;;
0,2099609375;10,0161629747116;0,000102386474609375;0,20989990234375;1;86;0,00100914612859488;-0,000152654349803925;100 µA;;
0,21240234375;10,0649909745883;0,000101593017578125;0,212310791015625;1;87;0,00100914612859488;-0,000152654349803925;100 µA;;
0,21484375;10,1138189744651;0,000100433349609375;0,214599609375;1;88;0,00100914612859488;-0,000152654349803925;100 µA;;
0,21728515625;10,1626469743418;9,9578857421875E-05;0,217193603515625;1;89;0,00100914612859488;-0,000152654349803925;100 µA;;
0,2197265625;10,2114749742185;9,8663330078125E-05;0,219696044921875;1;90;0,00100914612859488;-0,000152654349803925;100 µA;;
0,22216796875;10,2603029740952;9,771728515625E-05;0,2220458984375;1;91;0,00100914612859488;-0,000152654349803925;100 µA;;
0,224609375;10,3091309739719;9,7015380859375E-05;0,224578857421875;1;92;0,00100914612859488;-0,000152654349803925;100 µA;;
0,22705078125;10,3579589738487;9,600830078125E-05;0,22698974609375;1;93;0,00100914612859488;-0,000152654349803925;100 µA;;
0,2294921875;10,4067869737254;9,5428466796875E-05;0,22943115234375;1;94;0,00100914612859488;-0,000152654349803925;100 µA;;
0,23193359375;10,4556149736021;9,4451904296875E-05;0,23187255859375;1;95;0,00100914612859488;-0,000152654349803925;100 µA;;
0,234375;10,5044429734788;9,38720703125E-05;0,234344482421875;1;96;0,00100914612859488;-0,000152654349803925;100 µA;;
0,23681640625;10,5532709733556;9,3048095703125E-05;0,236724853515625;1;97;0,00100914612859488;-0,000152654349803925;100 µA;;
0,2392578125;10,6020989732323;9,2437744140625E-05;0,239166259765625;1;98;0,00100914612859488;-0,000152654349803925;100 µA;;
0,24169921875;10,650926973109;9,173583984375E-05;0,24163818359375;1;99;0,00100914612859488;-0,000152654349803925;100 µA;;
0,244140625;10,6997549729857;9,100341796875E-05;0,244110107421875;1;100;0,00100914612859488;-0,000152654349803925;100 µA;;
0,24658203125;10,7485829728624;9,0484619140625E-05;0,24652099609375;1;101;0,00100914612859488;-0,000152654349803925;100 µA;;
0,2490234375;10,7974109727392;8,9691162109375E-05;0,24896240234375;1;102;0,00100914612859488;-0,000152654349803925;100 µA;;
0,25146484375;10,8462389726159;8,929443359375E-05;0,25140380859375;1;103;0,00100914612859488;-0,000152654349803925;100 µA;;
0,25390625;10,8950669724926;8,85009765625E-05;0,25384521484375;1;104;0,00100914612859488;-0,000152654349803925;100 µA;;
0,25634765625;10,9438949723693;8,807373046875E-05;0,25628662109375;1;105;0,00100914612859488;-0,000152654349803925;100 µA;;
0,2587890625;10,992722972246;8,740234375E-05;0,25872802734375;1;106;0,00100914612859488;-0,000152654349803925;100 µA;;
0,26123046875;11,0415509721228;8,69140625E-05;0,261077880859375;1;107;0,00100914612859488;-0,000152654349803925;100 µA;;
0,263671875;11,0903789719995;8,6456298828125E-05;0,26361083984375;1;108;0,00100914612859488;-0,000152654349803925;100 µA;;
0,26611328125;11,1392069718762;8,587646484375E-05;0,26605224609375;1;109;0,00100914612859488;-0,000152654349803925;100 µA;;
0,2685546875;11,1880349717529;8,544921875E-05;0,268463134765625;1;110;0,00100914612859488;-0,000152654349803925;100 µA;;
0,27099609375;11,2368629716296;8,4808349609375E-05;0,270843505859375;1;111;0,00100914612859488;-0,000152654349803925;100 µA;;
0,2734375;11,2856909715064;8,4442138671875E-05;0,27337646484375;1;112;0,00100914612859488;-0,000152654349803925;100 µA;;
0,27587890625;11,3345189713831;8,3831787109375E-05;0,275848388671875;1;113;0,00100914612859488;-0,000152654349803925;100 µA;;
0,2783203125;11,3833469712598;8,3465576171875E-05;0,278167724609375;1;114;0,00100914612859488;-0,000152654349803925;100 µA;;
0,28076171875;11,4321749711365;8,294677734375E-05;0,280548095703125;1;115;0,00100914612859488;-0,000152654349803925;100 µA;;
0,283203125;11,4810029710133;8,251953125E-05;0,2830810546875;1;116;0,00100914612859488;-0,000152654349803925;100 µA;;
0,28564453125;11,52983097089;8,209228515625E-05;0,285614013671875;1;117;0,00100914612859488;-0,000152654349803925;100 µA;;
0,2880859375;11,5786589707667;8,160400390625E-05;0,28802490234375;1;118;0,00100914612859488;-0,000152654349803925;100 µA;;
0,29052734375;11,6274869706434;8,1298828125E-05;0,29034423828125;1;119;0,00100914612859488;-0,000152654349803925;100 µA;;
0,29296875;11,6763149705201;8,074951171875E-05;0,292938232421875;1;120;0,00100914612859488;-0,000152654349803925;100 µA;;
0,29541015625;11,7251429703969;8,0474853515625E-05;0,29534912109375;1;121;0,00100914612859488;-0,000152654349803925;100 µA;;
0,2978515625;11,7739709702736;7,9986572265625E-05;0,29779052734375;1;122;0,00100914612859488;-0,000152654349803925;100 µA;;
0,30029296875;11,8227989701503;7,97119140625E-05;0,300079345703125;1;123;0,00100914612859488;-0,000152654349803925;100 µA;;
0,302734375;11,871626970027;7,9254150390625E-05;0,30267333984375;1;124;0,00100914612859488;-0,000152654349803925;100 µA;;
0,30517578125;11,9204549699037;7,891845703125E-05;0,30517578125;1;125;0,00100914612859488;-0,000152654349803925;100 µA;;
0,3076171875;11,9692829697805;7,8582763671875E-05;0,3074951171875;1;126;0,00100914612859488;-0,000152654349803925;100 µA;;
0,31005859375;12,0181109696572;7,818603515625E-05;0,310028076171875;1;127;0,00100914612859488;-0,000152654349803925;100 µA;;
0,3125;12,0669389695339;7,7911376953125E-05;0,312530517578125;1;128;0,00100914612859488;-0,000152654349803925;100 µA;;
0,31494140625;12,1157669694106;7,7484130859375E-05;0,314971923828125;1;129;0,00100914612859488;-0,000152654349803925;100 µA;;
0,3173828125;12,1645949692874;7,72705078125E-05;0,3173828125;1;130;0,00100914612859488;-0,000152654349803925;100 µA;;
0,31982421875;12,2134229691641;7,684326171875E-05;0,31976318359375;1;131;0,00100914612859488;-0,000152654349803925;100 µA;;
0,322265625;12,2622509690408;7,659912109375E-05;0,322174072265625;1;132;0,00100914612859488;-0,000152654349803925;100 µA;;
0,32470703125;12,3110789689175;7,623291015625E-05;0,32476806640625;1;133;0,00100914612859488;-0,000152654349803925;100 µA;;
0,3271484375;12,3599069687942;7,5958251953125E-05;0,3271484375;1;134;0,00100914612859488;-0,000152654349803925;100 µA;;
0,32958984375;12,408734968671;7,568359375E-05;0,32958984375;1;135;0,00100914612859488;-0,000152654349803925;100 µA;;
0,33203125;12,4575629685477;7,53173828125E-05;0,332061767578125;1;136;0,00100914612859488;-0,000152654349803925;100 µA;;
0,33447265625;12,5063909684244;7,513427734375E-05;0,334503173828125;1;137;0,00100914612859488;-0,000152654349803925;100 µA;;
0,3369140625;12,5552189683011;7,476806640625E-05;0,3369140625;1;138;0,00100914612859488;-0,000152654349803925;100 µA;;
0,33935546875;12,6040469681778;7,4554443359375E-05;0,33935546875;1;139;0,00100914612859488;-0,000152654349803925;100 µA;;
0,341796875;12,6528749680546;7,421875E-05;0,341796875;1;140;0,00100914612859488;-0,000152654349803925;100 µA;;
0,34423828125;12,7017029679313;7,4005126953125E-05;0,34417724609375;1;141;0,00100914612859488;-0,000152654349803925;100 µA;;
0,3466796875;12,750530967808;7,373046875E-05;0,346710205078125;1;142;0,00100914612859488;-0,000152654349803925;100 µA;;
0,34912109375;12,7993589676847;7,3455810546875E-05;0,34918212890625;1;143;0,00100914612859488;-0,000152654349803925;100 µA;;
0,3515625;12,8481869675614;7,32421875E-05;0,35150146484375;1;144;0,00100914612859488;-0,000152654349803925;100 µA;;
0,35400390625;12,8970149674382;7,293701171875E-05;0,35394287109375;1;145;0,00100914612859488;-0,000152654349803925;100 µA;;
0,3564453125;12,9458429673149;7,2784423828125E-05;0,356414794921875;1;146;0,00100914612859488;-0,000152654349803925;100 µA;;
0,35888671875;12,9946709671916;7,244873046875E-05;0,35888671875;1;147;0,00100914612859488;-0,000152654349803925;100 µA;;
0,361328125;13,0434989670683;7,2296142578125E-05;0,361297607421875;1;148;0,00100914612859488;-0,000152654349803925;100 µA;;
0,36376953125;13,0923269669451;7,1990966796875E-05;0,363800048828125;1;149;0,00100914612859488;-0,000152654349803925;100 µA;;
0,3662109375;13,1411549668218;7,183837890625E-05;0,3662109375;1;150;0,00100914612859488;-0,000152654349803925;100 µA;;
0,36865234375;13,1899829666985;7,1563720703125E-05;0,36871337890625;1;151;0,00100914612859488;-0,000152654349803925;100 µA;;
0,37109375;13,2388109665752;7,135009765625E-05;0,37103271484375;1;152;0,00100914612859488;-0,000152654349803925;100 µA;;
0,37353515625;13,2876389664519;7,11669921875E-05;0,3734130859375;1;153;0,00100914612859488;-0,000152654349803925;100 µA;;
0,3759765625;13,3364669663287;7,09228515625E-05;0,3759765625;1;154;0,00100914612859488;-0,000152654349803925;100 µA;;
0,37841796875;13,3852949662054;7,0770263671875E-05;0,378448486328125;1;155;0,00100914612859488;-0,000152654349803925;100 µA;;
0,380859375;13,4341229660821;7,049560546875E-05;0,380859375;1;156;0,00100914612859488;-0,000152654349803925;100 µA;;
0,38330078125;13,4829509659588;7,037353515625E-05;0,383270263671875;1;157;0,00100914612859488;-0,000152654349803925;100 µA;;
0,3857421875;13,5317789658355;7,0098876953125E-05;0,38568115234375;1;158;0,00100914612859488;-0,000152654349803925;100 µA;;
0,38818359375;13,5806069657123;6,9976806640625E-05;0,38824462890625;1;159;0,00100914612859488;-0,000152654349803925;100 µA;;
0,390625;13,629434965589;6,976318359375E-05;0,39068603515625;1;160;0,00100914612859488;-0,000152654349803925;100 µA;;
0,39306640625;13,6782629654657;6,9549560546875E-05;0,393096923828125;1;161;0,00100914612859488;-0,000152654349803925;100 µA;;
0,3955078125;13,7270909653424;6,9427490234375E-05;0,3955078125;1;162;0,00100914612859488;-0,000152654349803925;100 µA;;
0,39794921875;13,7759189652191;6,9183349609375E-05;0,39801025390625;1;163;0,00100914612859488;-0,000152654349803925;100 µA;;
0,400390625;13,8247469650959;6,9061279296875E-05;0,400390625;1;164;0,00100914612859488;-0,000152654349803925;100 µA;;
0,40283203125;13,8735749649726;6,8817138671875E-05;0,40283203125;1;165;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4052734375;13,9224029648493;6,87255859375E-05;0,40533447265625;1;166;0,00100914612859488;-0,000152654349803925;100 µA;;
0,40771484375;13,971230964726;6,84814453125E-05;0,407806396484375;1;167;0,00100914612859488;-0,000152654349803925;100 µA;;
0,41015625;14,0200589646028;6,8359375E-05;0,410186767578125;1;168;0,00100914612859488;-0,000152654349803925;100 µA;;
0,41259765625;14,0688869644795;6,817626953125E-05;0,412628173828125;1;169;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4150390625;14,1177149643562;6,79931640625E-05;0,4151611328125;1;170;0,00100914612859488;-0,000152654349803925;100 µA;;
0,41748046875;14,1665429642329;6,787109375E-05;0,41754150390625;1;171;0,00100914612859488;-0,000152654349803925;100 µA;;
0,419921875;14,2153709641096;6,7657470703125E-05;0,419921875;1;172;0,00100914612859488;-0,000152654349803925;100 µA;;
0,42236328125;14,2641989639864;6,756591796875E-05;0,42242431640625;1;173;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4248046875;14,3130269638631;6,7352294921875E-05;0,424835205078125;1;174;0,00100914612859488;-0,000152654349803925;100 µA;;
0,42724609375;14,3618549637398;6,72607421875E-05;0,427276611328125;1;175;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4296875;14,4106829636165;6,707763671875E-05;0,4296875;1;176;0,00100914612859488;-0,000152654349803925;100 µA;;
0,43212890625;14,4595109634932;6,695556640625E-05;0,43218994140625;1;177;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4345703125;14,50833896337;6,6802978515625E-05;0,4346923828125;1;178;0,00100914612859488;-0,000152654349803925;100 µA;;
0,43701171875;14,5571669632467;6,6650390625E-05;0,436981201171875;1;179;0,00100914612859488;-0,000152654349803925;100 µA;;
0,439453125;14,6059949631234;6,65283203125E-05;0,439483642578125;1;180;0,00100914612859488;-0,000152654349803925;100 µA;;
0,44189453125;14,6548229630001;6,634521484375E-05;0,44195556640625;1;181;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4443359375;14,7036509628768;6,62841796875E-05;0,44439697265625;1;182;0,00100914612859488;-0,000152654349803925;100 µA;;
0,44677734375;14,7524789627536;6,6070556640625E-05;0,44677734375;1;183;0,00100914612859488;-0,000152654349803925;100 µA;;
0,44921875;14,8013069626303;6,597900390625E-05;0,44921875;1;184;0,00100914612859488;-0,000152654349803925;100 µA;;
0,45166015625;14,850134962507;6,5826416015625E-05;0,45172119140625;1;185;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4541015625;14,8989629623837;6,5704345703125E-05;0,4542236328125;1;186;0,00100914612859488;-0,000152654349803925;100 µA;;
0,45654296875;14,9477909622605;6,5582275390625E-05;0,456634521484375;1;187;0,00100914612859488;-0,000152654349803925;100 µA;;
0,458984375;14,9966189621372;6,54296875E-05;0,458953857421875;1;188;0,00100914612859488;-0,000152654349803925;100 µA;;
0,46142578125;15,0454469620139;6,536865234375E-05;0,46148681640625;1;189;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4638671875;15,0942749618906;6,5185546875E-05;0,463897705078125;1;190;0,00100914612859488;-0,000152654349803925;100 µA;;
0,46630859375;15,1431029617673;6,512451171875E-05;0,466339111328125;1;191;0,00100914612859488;-0,000152654349803925;100 µA;;
0,46875;15,1919309616441;6,494140625E-05;0,46875;1;192;0,00100914612859488;-0,000152654349803925;100 µA;;
0,47119140625;15,2407589615208;6,488037109375E-05;0,471282958984375;1;193;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4736328125;15,2895869613975;6,4727783203125E-05;0,473724365234375;1;194;0,00100914612859488;-0,000152654349803925;100 µA;;
0,47607421875;15,3384149612742;6,463623046875E-05;0,47607421875;1;195;0,00100914612859488;-0,000152654349803925;100 µA;;
0,478515625;15,3872429611509;6,4544677734375E-05;0,478607177734375;1;196;0,00100914612859488;-0,000152654349803925;100 µA;;
0,48095703125;15,4360709610277;6,439208984375E-05;0,481109619140625;1;197;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4833984375;15,4848989609044;6,43310546875E-05;0,48345947265625;1;198;0,00100914612859488;-0,000152654349803925;100 µA;;
0,48583984375;15,5337269607811;6,414794921875E-05;0,485870361328125;1;199;0,00100914612859488;-0,000152654349803925;100 µA;;
0,48828125;15,5825549606578;6,4117431640625E-05;0,4884033203125;1;200;0,00100914612859488;-0,000152654349803925;100 µA;;
0,49072265625;15,6313829605346;6,396484375E-05;0,490814208984375;1;201;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4931640625;15,6802109604113;6,390380859375E-05;0,493255615234375;1;202;0,00100914612859488;-0,000152654349803925;100 µA;;
0,49560546875;15,729038960288;6,378173828125E-05;0,495758056640625;1;203;0,00100914612859488;-0,000152654349803925;100 µA;;
0,498046875;15,7778669601647;6,3690185546875E-05;0,498138427734375;1;204;0,00100914612859488;-0,000152654349803925;100 µA;;
0,50048828125;15,8266949600414;6,35986328125E-05;0,500518798828125;1;205;0,00100914612859488;-0,000152654349803925;100 µA;;
0,498046875;15,8755229599182;6,31103515625E-05;0,49810791015625;1;206;0,00100914612859488;-0,000152654349803925;100 µA;;
0,49560546875;15,9243509597949;6,2774658203125E-05;0,4957275390625;1;207;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4931640625;15,9731789596716;6,23779296875E-05;0,493255615234375;1;208;0,00100914612859488;-0,000152654349803925;100 µA;;
0,49072265625;16,0220069595483;6,21337890625E-05;0,49078369140625;1;209;0,00100914612859488;-0,000152654349803925;100 µA;;
0,48828125;16,070834959425;6,1798095703125E-05;0,48834228515625;1;210;0,00100914612859488;-0,000152654349803925;100 µA;;
0,48583984375;16,1196629593018;6,1553955078125E-05;0,4859619140625;1;211;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4833984375;16,1684909591785;6,1279296875E-05;0,483489990234375;1;212;0,00100914612859488;-0,000152654349803925;100 µA;;
0,48095703125;16,2173189590552;6,103515625E-05;0,480987548828125;1;213;0,00100914612859488;-0,000152654349803925;100 µA;;
0,478515625;16,2661469589319;6,0791015625E-05;0,478607177734375;1;214;0,00100914612859488;-0,000152654349803925;100 µA;;
0,47607421875;16,3149749588086;6,0516357421875E-05;0,47613525390625;1;215;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4736328125;16,3638029586854;6,0333251953125E-05;0,47369384765625;1;216;0,00100914612859488;-0,000152654349803925;100 µA;;
0,47119140625;16,4126309585621;6,005859375E-05;0,47125244140625;1;217;0,00100914612859488;-0,000152654349803925;100 µA;;
0,46875;16,4614589584388;5,987548828125E-05;0,468841552734375;1;218;0,00100914612859488;-0,000152654349803925;100 µA;;
0,46630859375;16,5102869583155;5,963134765625E-05;0,46636962890625;1;219;0,00100914612859488;-0,000152654349803925;100 µA;;
0,4638671875;16,5591149581923;5,94482421875E-05;0,463897705078125;1;220;0,00100914612859488;-0,000152654349803925;100 µA;;
0,46142578125;16,607942958069;5,92041015625E-05;0,461517333984375;1;221;0,00100914612859488;-0,000152654349803925;100 µA;;
0,458984375;16,6567709579457;5,8990478515625E-05;0,459075927734375;1;222;0,00100914612859488;-0,000152654349803925;100 µA;;
